File name,Formulae,Vertices,Edges,InRow Vertices,InRow Edges,TACO Vertices,TACO Edges,Max Dep Ref ,Max Dep,Longest Dep Ref,Longest Dep,RR-Chain-Comp,RR-Chain-NoComp,RR-Comp,RR-NoComp,RF-Comp,RF-NoComp,FR-Comp,FR-NoComp,FF-Comp,FF-NoComp,RR-GapOne,RR-GapOne-NoComp,RR-GapTwo,RR-GapTwo-NoComp,RR-GapThree,RR-GapThree-NoComp,RR-GapFour,RR-GapFour-NoComp,RR-GapFive,RR-GapFive-NoComp,RR-GapSix,RR-GapSix-NoComp,RR-GapSeven,RR-GapSeven-NoComp,NoType,NoType-NoComp
VnEmoLex.xlsx,10627,21254,10627,2,1,2,1,Sheet1:K9681,1,Sheet1:F7759,1,0,0,1,10627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vodafone Turkey Online EShop - Interim _ Regression Test Matrix v0.2 - 2015.12.09.xlsx,6,14,11,14,11,9,7,Test Report:C7,1,Test Report:E3,1,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Volume 5.xlsx,8972,17944,8972,2,1,2,1,Volume 5:A8945,1,Volume 5:A8336,1,0,0,1,8972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
volumetry-evaluation.xlsx,10,30,20,8,4,8,4,volumetry:D3,1,volumetry:D4,1,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
vote22.xlsx,10901,21802,10901,2,1,2,1,expb (1):Z10611,1,expb (1):AA2239,1,0,0,1,10901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPM2018-V04AggregateSimResult(NNQue22Mar2020).xlsx,10365,22114,23881,5676,10424,2351,1931,Data for Graph:AH45,134,Data for Graph:AG33,13,11,57,533,15312,0,0,0,0,879,5420,50,268,16,124,2,4,108,216,170,340,33,415,1,2,128,128
VQAT_Stock forecast for each and all stores.xlsx,13420,20293,29953,1779,1959,534,539,MOQ-306:BC10,454,Virgin Megastore QATAR (2019):M7,6,0,0,334,29010,0,0,0,0,35,489,37,83,56,291,0,0,0,0,0,0,3,6,0,0,74,74
Vsi podatki zdruzeni-brez pik in st.xlsx,23705,45214,42587,8041,5610,1675,1154,Pridelek 2020:H519,8,Pridelek 2020:H466,3,0,0,1091,42485,0,0,0,0,0,0,32,64,0,0,0,0,0,0,0,0,2,4,5,10,24,24
vstoxx_march_2014.xlsx,94928,189856,94928,8,4,8,4,VSTOXX Futures:F462,1,VSTOXX Futures:F212,1,0,0,4,94928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT_EUReg_IND_V1p7.xlsx,66573,113541,164998,112985,163666,33666,27941,IAL ICU INF:F193,7326,ICM  ILM  IGF  IGH INM:P114,13,0,0,10298,87688,1034,2068,0,0,4927,29584,1486,3445,1158,2355,2574,13466,2725,9397,840,1720,1307,9725,1339,5271,253,253
VT_SE_HOU.xlsx,3528,5177,6708,4043,4783,3086,2080,Buildings_DR:I2,378,Buildings_DR:I2,12,7,14,513,3875,10,20,0,0,342,1263,54,122,48,128,44,88,11,22,3,6,16,32,35,70,997,997
VTP_MAU_EXCEL_V1.11.xlsx,11599,23239,13064,1485,2168,61,32,Quan_huyen:L5,713,Dịch vụ:A11,1,0,0,30,11638,0,0,0,0,2,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VW8637.xlsx,7910,47460,39550,6,5,6,5,VW8637:E5993,1,VW8637:C4071,1,0,0,5,39550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W_04_SuperBowl_Offers.xlsx,11,22,11,4,2,4,2,Pricing from HE:F11,1,Pricing from HE:F7,1,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W01-V02-Select and Navigate.xlsx,4156,8312,8312,8,8,8,8,Orders:Q208,4,Orders:P954,3,0,0,8,8312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W01-V03 Change View Options.xlsx,4156,8312,8312,8,8,8,8,Orders:Q33,4,Orders:Q955,3,0,0,8,8312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W02-V04-Average Max Min Soln.xlsx,5259,10474,10454,25,19,18,15,Sales 2016:D7,9,Orders:R697,4,0,0,15,10454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W02-V05-Absolute Cell Refs Soln.xlsx,5273,10489,10482,54,47,20,17,Sales 2016:J1,14,Orders:R697,4,0,0,16,10468,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W02-V05-Absolute Cell Refs.xlsx,5259,10474,10454,25,19,18,15,Sales 2016:D7,9,Orders:R697,4,0,0,15,10454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W1GS66030-10.xlsx,21295,56787,63883,42594,49689,437,433,Sheet1:E3,14194,Sheet1:C2,7099,1,7097,6,42589,0,0,0,0,1,7099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,425
W1KG13126-37.xlsx,21295,56787,63883,42594,49689,13,9,Sheet1:E2,14196,Sheet1:C2,7099,1,7097,6,42588,0,0,0,0,2,14198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W22704-181.xlsx,21295,56787,63883,42594,49689,13,9,Sheet1:E2,14196,Sheet1:C2,7099,1,7097,6,42588,0,0,0,0,2,14198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W22704-19.xlsx,21295,56787,63883,42594,49689,13,9,Sheet1:E2,14196,Sheet1:D2,7099,1,7097,6,42588,0,0,0,0,2,14198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W23702-91.xlsx,22834,60891,68500,45672,53280,13,9,Sheet1:E2,15222,Sheet1:C2,7612,1,7610,6,45666,0,0,0,0,2,15224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W23703-118.xlsx,21295,56787,63883,42594,49689,13,9,Sheet1:E2,14196,Sheet1:C2,7099,1,7097,6,42588,0,0,0,0,2,14198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W2L1_IF_Command_Store-Sales.xlsx,8399,16798,8399,2,1,2,1,Store Sales:C7361,1,Store Sales:C6400,1,0,0,1,8399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W6_V2 ModifyPivotTables.xlsx,6234,12468,11429,12,11,12,11,Orders:Q840,5,Orders:S544,4,0,0,11,11429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W6_V3 GroupSortFilter Soln.xlsx,6234,12468,11429,12,11,12,11,Orders:Q390,5,Orders:S733,4,0,0,11,11429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W6_V4 ReportFilters.xlsx,6234,12468,11429,12,11,12,11,Orders:Q390,5,Orders:S733,4,0,0,11,11429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wadayama_vitA.xlsx,7471,7501,7471,1778,1747,273,242,まとめ:A4,5963,22:E2,52,30,1535,212,5936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales.xlsx,24,36,18,18,9,18,9,Q4 - Need NOT CLEAN :I10,1,Q4 - Need NOT CLEAN :L11,1,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walkingFast_euler.xlsx,14507,17510,18510,7510,7510,12,12,walking_euler:A1,7499,walking_euler:A1,7499,1,7499,11,11011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WallStrecherData.xlsx,1496,2992,1496,20,10,20,10,Sheet31:E90,2,Sheet31:E79,1,0,0,10,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WB Demographic Data.xlsx,8876,26499,17682,84,72,25,13,CFR by age:K6,39,CFR by age:K2,2,0,0,2,17612,0,0,0,0,10,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
wb doing business Historical-data---COMPLETE-dataset-with-scores.xlsx,3148,7778,4630,5,3,5,3,DRAFT:CR1944,2,DRAFT:CR726,1,0,0,3,4630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WC_SJ_Jaime carbs 8-9-16-calibrated.xlsx,1743,2395,7355,2155,6847,130,292,Calibration:E137,1742,Calibration:E134,13,0,0,152,4147,0,0,0,0,130,2997,0,0,0,0,0,0,0,0,0,0,1,2,0,0,9,9
WC_Temp_Loggers.xlsx,158407,316814,158407,12,6,12,6,2016:A181,1,2016:A371,1,0,0,6,158407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WD2014_05-20-2015.xlsx,31083,93249,62166,3,2,3,2,WD2014 CB recommended:C5584,1,WD2014 CB recommended:C2701,1,0,0,2,62166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WeakSustainabilityCalcs.xlsx,818,1034,1220,423,412,33,22,Calculations:B31,190,Calculations:B31,96,3,198,19,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weather (10h training).xlsx,14840,20973,19127,6112,3076,112,80,Weather2:I1310,6,Weather2:D41,3,0,0,76,19123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
Weather_Machakos-5PFA.xlsx,90588,271756,226460,90604,90596,28,20,MK135PFA:K8457,1,MK135PFA:K4613,1,0,0,16,181168,0,0,0,0,4,45292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WEB New Clients pricing master table 12th September (005).xlsx,9400,11317,9359,71,48,68,45,New RG Letting Agency July17:I277,10,New RG Credit Union July17:I202,2,0,0,41,9351,0,0,0,0,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
WebAppUITestData.xlsx,68,135,131,19,11,13,8,Summary:F13,5,Summary:G6,2,0,0,7,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
WebAssembly Security.xlsx,12506,20876,19301,1222,1850,566,426,Developer-Relations by Category:B9,143,Topics by Category:AI13,3,0,0,124,18153,0,0,0,0,188,1030,2,4,1,2,0,0,1,2,0,0,0,0,0,0,110,110
webStore.xlsx,10278,140532,135410,15437,10327,1806,950,WebStore_dupes_marked:M2,1697,WebStore_copy:AD40,2,0,0,731,127196,4,5085,0,0,3,35,83,171,77,156,30,60,4,8,2,4,1,2,1,2,14,14
WECC_SH_load.xlsx,22,33,22,33,22,22,11,state_loads from PATHWAYS (MT):B419,2,state_loads from PATHWAYS (MT):B45,1,0,0,0,0,0,0,0,0,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
week 13-dk.xlsx,120,272,192,104,56,36,20,Line-ups:K17,3,Line-ups:K27,2,0,0,20,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
week_2_proj.xlsx,52,140,88,56,32,36,23,Goal-seek:J4,2,Goal-seek:B35,2,0,0,19,83,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,3
Week-01-Excel_Homework__StarterBook.xlsx,24732,49452,33020,96,116,98,57,Bonus:B3,4,Bonus:F5,2,12,24,21,32948,0,0,0,0,12,24,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Week-5.xlsx,420,824,427,417,223,150,82,Central:L48,6,blank:D9,2,0,0,16,355,0,0,0,0,0,0,1,2,1,2,2,4,0,0,0,0,0,0,0,0,62,62
Weekly Dashboard (2).xlsx,273,86,94,72,63,43,29,Pro:B19,5,Pro:G29,3,0,0,20,81,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,5,5
Weekly_Practice_GSS - for Week-10_statistic.xlsx,38,108,92,38,38,43,28,PAIRED SAMPLES T TEST:C7,5,PAIRED SAMPLES T TEST:C7,3,0,0,9,66,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
Weekly-covid-admissions-and-beds-publication-201105.xlsx,5240,6606,14410,6606,14410,1338,1972,MV beds COVID:B893,760,MV beds COVID:B57,2,0,0,662,5240,0,0,0,0,1310,9170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weekly-covid-admissions-and-beds-publication-210304.xlsx,16684,20493,42654,20493,42654,3776,5587,MV beds COVID:B333,1712,MV beds COVID:E15,213,11,1844,1866,14840,0,0,0,0,3710,25970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weekly-covid-admissions-and-beds-publication-210819.xlsx,17850,21955,45640,21955,45640,4060,5985,Adult G&A Bed Occupied NonCOVID:B660,1064,Adult G&A Bed Occupied NonCOVID:E15,132,15,1970,2000,15880,0,0,0,0,3970,27790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weekly-covid-admissions-and-beds-publication-220106.xlsx,12855,15850,32875,15850,32875,2950,4320,Adult G&A Bed Occupied NonCOVID:B920,768,Adult G&A Bed Occupied NonCOVID:E15,95,15,1415,1445,11440,0,0,0,0,2860,20020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WeeklyMarketAlert_v1.0.xlsx,13761,25628,37497,25628,37497,430,220,viz:E1,1863,output_3_TDA_SPX:C39,3,8,16,181,14417,0,0,0,0,25,21862,2,5,0,0,1,2,0,0,0,0,0,0,0,0,3,3
WeightedOrder.xlsx,127947,236810,362446,128187,128137,341,335,CASFeatures:CA2,42636,CASFeatures:AH453,2,0,0,285,319777,0,0,0,0,49,42660,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weinberg_etal_data_protein_synthesis_rates.xlsx,4839,9678,4839,2,1,2,1,weinberg_etal_data:F510,1,weinberg_etal_data:F1594,1,0,0,1,4839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wes.xlsx,453,906,453,54,27,54,27,TriArea:B20,1,TriArea:B22,1,0,0,27,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wes01.xlsx,989,2520,1956,362,518,352,185,DISKBUSY:B60,6,DISK_SUMM:C45,3,67,134,7,1486,0,0,0,0,82,239,1,2,0,0,0,0,0,0,0,0,0,0,0,0,28,28
WEST_C4_ICRH_Logbook.xlsx,17,27,14,27,14,9,5,Pulse list:T159,1,Pulse list:T159,1,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
West-Sussex-CFC-Profile-2016.xlsx,1202,2799,2478,2488,2270,1096,614,Data:JC78,135,EYFS:I41,2,36,72,162,1335,0,0,0,0,109,697,6,12,24,72,7,14,0,0,0,0,5,10,0,0,265,265
West-Sussex-Child-Health-Profile-2017.xlsx,921,1843,1459,1695,1367,1561,956,Population:K162,6,Health and wellbeing:K76,2,0,0,127,421,0,0,0,0,14,31,2,4,2,4,2,6,4,8,127,298,9,18,0,0,669,669
West-Sussex-Childrens-Workforce-JSNA-Data-Profiles-2016-Supporting-the-Health4Families-Programme-1.xlsx,1202,2799,2478,2488,2270,1096,614,Data:JC78,135,EYFS:I41,2,36,72,162,1335,0,0,0,0,109,697,6,12,24,72,7,14,0,0,0,0,5,10,0,0,265,265
WESTLICHE DATEN GESAMT.xlsx,6380,10208,6380,8,5,8,5,LonLat-Formatierung:B822,2,LonLat-Formatierung:B1202,2,0,0,5,6380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whatsapp reporting database v0.xlsx,8338,16629,10157,6202,3655,179,107,Sheet1:D706,2,Sheet1:D633,2,0,0,86,10122,0,0,0,0,0,0,6,12,2,4,3,6,0,0,0,0,3,6,0,0,7,7
whatsapp_edit.xlsx,23588,33344,24121,1065,1049,73,42,whatsapp_edit:A3980,408,whatsapp_edit:A41,4,0,0,24,23548,0,0,0,0,13,519,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3
WHITEWTR.xlsx,104928,209856,104928,2,1,2,1,WHITEWTR:B22431,1,WHITEWTR:B70558,1,0,0,1,104928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whole_countries_2013-2020.4.xlsx,4922,11769,7494,5431,4325,1137,689,입국:FP59,11,입국:GW37,5,0,0,511,7166,0,0,0,0,0,0,96,209,19,40,6,13,0,0,0,0,0,0,0,0,57,57
wide.xlsx,16383,16384,16383,16384,16383,2,1,Sheet1:A1,16383,Sheet1:A1,16383,1,16383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilcox.xlsx,606,1212,1306,1212,1306,26,27,Results:G107,18,Results:F17,2,0,0,0,0,0,0,0,0,0,0,1,6,26,1300,0,0,0,0,0,0,0,0,0,0,0,0
winegrapes-section-I.xlsx,84,167,156,14,10,12,9,Table 7:C10,2,Table 7:C18,2,0,0,8,154,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winsorizing_USURTOT.xlsx,4681,5128,14031,5128,14031,1739,1724,2020-06-10:B104,4681,2020-06-10:B44,17,0,0,1498,7656,0,0,0,0,12,5096,1,6,0,0,0,0,0,0,0,0,0,0,0,0,213,213
with cetnred phosphosites Copy of ZR75-1FR tumor phosphoproteomics (Dec 2017)(9578) (1).xlsx,18084,72334,54250,6,4,6,4,summary:G830346,1,summary:W12644,1,0,0,3,54249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
with_mv.xlsx,17048,28020,34096,7035,3724,343,408,Week 15:D11,11,Week 15:B9,3,0,0,408,34096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WIZ練習予定表H29 (7).xlsx,336,351,336,351,336,120,92,29.3月:G3,30,29.3月:G3,30,0,0,0,0,0,0,0,0,0,0,0,0,1,5,89,327,0,0,0,0,0,0,2,4,0,0
WIZ練習予定表H31(09).xlsx,796,824,796,824,796,242,189,フォーマット:A3,41,フォーマット:A3,41,0,0,0,0,0,0,0,0,0,0,0,0,140,616,49,180,0,0,0,0,0,0,0,0,0,0
wm.xlsx,253,507,529,68,67,23,23,Sheet1:AX638998,23,Sheet1:U15,4,0,0,22,506,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WM3796_LT_timeseries_normalization.xlsx,140160,210241,245280,70086,70085,4366,2186,WM3022_LT_timeseries_scaled:D33629,105120,WM3022_LT_timeseries_scaled:E26008,3,0,0,5,175200,0,0,0,0,1,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,2180
WM4132_LT_timeseries_normalization.xlsx,140160,210241,245280,70086,70085,4366,2186,WM3022_LT_timeseries_scaled:D33629,105120,WM3022_LT_timeseries_scaled:E26008,3,0,0,5,175200,0,0,0,0,1,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,2180
WM5603_LT_timeseries_normalization.xlsx,175200,245281,280320,70087,70086,10707,5357,WM3022_LT_timeseries_scaled:D21917,140160,WM3022_LT_timeseries_scaled:E14743,4,0,0,5356,225585,0,0,0,0,1,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wmhealth_countydetail_20130415-1.xlsx,3058,6116,3058,2,1,2,1,county_detail:AB180,1,county_detail:AB11,1,0,0,1,3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Work_file.xlsx,176,356,352,356,352,120,60,CO2 FC:Q6,2,CO2 FC:O6,1,0,0,51,278,0,0,0,0,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
work.xlsx,31108,124412,93309,4,3,4,3,open:D30478,1,open:D29137,1,0,0,3,93309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worked_examples_Franchise deductible.xlsx,8,13,14,13,14,11,7,Examples:C13,8,Examples:C13,3,0,0,4,8,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Working Sample 3-20-2017.xlsx,187043,555081,368038,17,11,17,11,7 day sales:D36156,1,7 day sales:B35195,1,0,0,11,368038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Working.xlsx,160,320,160,2,1,2,1,Sheet1:A82,1,Sheet1:A89,1,0,0,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Workings.xlsx,60182,80197,130281,50269,70299,3962,2048,BTC_USD:L6,39985,BTC_USD:B36,9,0,0,293,100508,0,0,0,0,44,20073,316,632,835,1684,437,881,1,2,1,2,0,0,0,0,121,121
WorkOrders_03.xlsx,15539,33410,33410,361,187,243,128,Sheet1:I1188,4,Sheet1:I1948,2,0,0,32,33242,0,0,0,0,0,0,11,26,14,29,10,23,9,19,6,15,7,15,2,4,37,37
Workshop2.xlsx,3646,7293,7292,7293,7292,1994,997,IPC:B2389,2,IPC:B1605,1,0,0,818,5536,0,0,0,0,0,0,143,357,36,72,0,0,0,0,0,0,0,0,0,0,0,0
World Bank Doing Business Historical-data---COMPLETE-dataset-with-scores.xlsx,3148,7778,4630,5,3,5,3,DRAFT:CR1944,2,DRAFT:CR726,1,0,0,3,4630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
World Economic Forum The Global Competitiveness Index 4.0 2019 Dataset Version 20191004.xlsx,1365,2521,3479,2359,3293,404,203,Data:C1805,1155,Data:D1174,960,1,959,44,1401,0,0,0,0,2,196,26,53,77,155,52,104,0,0,0,0,0,0,0,0,1,1
WORLD.xlsx,4987,12241,7262,797,407,32,18,Лист1:I1,7,Лист1:I1,3,0,0,13,6876,0,0,0,0,2,7,0,0,0,0,0,0,0,0,2,378,0,0,0,0,1,1
wpr2002.xlsx,553,1097,928,516,355,298,223,CASELOAD:C49,8,CASELOAD:D36,4,0,0,121,724,0,0,0,0,2,4,45,90,34,68,9,18,8,18,2,4,0,0,0,0,2,2
WPS公式函数、图表和常用技巧1.xlsx,511,754,887,655,785,187,170,4:C4,122,5:E3,42,1,11,61,383,3,15,0,0,70,427,3,6,0,0,0,0,0,0,0,0,0,0,0,0,32,32
Wqqqqqqqqqqqqqqqqqqqqq-20181127163205652.xlsx,8938,18657,12438,18657,12438,5441,2721,不良明细:LI5,2,不良明细:CMS66,1,0,0,2,7000,0,0,0,0,2719,5438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wqqqqqqqqqqqqqqqqqqqqq-20181127163450331.xlsx,8938,18657,12438,18657,12438,5441,2721,不良明细:LI5,2,不良明细:CMS66,1,0,0,2,7000,0,0,0,0,2719,5438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wqqqqqqqqqqqqqqqqqqqqq-20181127164118204.xlsx,8938,18657,12438,18657,12438,5441,2721,不良明细:LI5,2,不良明细:CMS66,1,0,0,2,7000,0,0,0,0,2719,5438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wqqqqqqqqqqqqqqqqqqqqq-20181127164544288.xlsx,8938,18657,12438,18657,12438,5441,2721,不良明细:LI5,2,不良明细:CMS66,1,0,0,2,7000,0,0,0,0,2719,5438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wqqqqqqqqqqqqqqqqqqqqq-20181127164701319.xlsx,8938,18657,12438,18657,12438,5441,2721,不良明细:LI5,2,不良明细:CMS66,1,0,0,2,7000,0,0,0,0,2719,5438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WS_Integration Test Case_v1.0_EN.xlsx,205,582,561,582,561,84,72,User_Function:B2,124,User_Function:D13,3,0,0,30,345,2,17,0,0,17,174,2,4,0,0,0,0,0,0,0,0,0,0,0,0,21,21
WS_Unit Test Case_Report_v1.0 .xlsx,54,91,68,77,61,65,43,Test Report:I10,6,CountIsReportedTime:S22,2,0,0,6,18,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31
WSEFEP.xlsx,444,3020,2752,180,200,164,124,LBP+KNN(2):C11,4,LBP+KNN(2):G16,2,0,0,116,2696,0,0,0,0,0,0,0,0,0,0,8,56,0,0,0,0,0,0,0,0,0,0
Wuxia_World_-_Book_of_Information_Volume_1_-_Artless_English_Edition.xlsx,163,177,218,133,174,56,37,Misc:K67,30,Misc:K67,15,2,18,11,77,0,0,0,0,13,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
WV_2012.xlsx,90259,120251,91223,823,1141,88,80,AL_asphalt material:D26575,878,AL_asphalt material:D44,98,6,212,41,90656,0,0,0,0,9,327,0,0,0,0,1,2,0,0,3,6,0,0,0,0,20,20
WV_Cabell.xlsx,90168,120159,91041,820,1137,86,76,AL_asphalt material:C9064,787,AL_asphalt material:C43,98,6,212,39,90476,0,0,0,0,9,327,0,0,0,0,1,2,0,0,3,6,0,0,0,0,18,18
WV_Lincoln.xlsx,90168,120159,91041,820,1137,86,76,AL_asphalt material:D26575,787,AL_asphalt material:D44,98,6,212,39,90476,0,0,0,0,9,327,0,0,0,0,1,2,0,0,3,6,0,0,0,0,18,18
WW2100vsOUWINvsINFEWS.xlsx,2267,4579,3726,1309,1026,301,178,sorted by Q outliers removed:B6,174,sorted by Q outliers removed:B6,59,10,330,129,3314,0,0,0,0,2,4,5,10,0,0,12,24,0,0,12,36,0,0,0,0,8,8
wykaz_czasopism_18-12-2019.xlsx,30674,30676,30674,30676,30674,4,2,Czasopisma:B3,29036,Czasopisma:B3,29036,2,30674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wykresy.xlsx,5001,15002,10001,5,3,5,3,k = 50:E647,2,k = 50:A34,2,0,0,2,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
X-新语言包配置表.xlsx,14989,17173,31625,17179,31617,161,122,Sheet2:B1,3662,Sheet2:B3,41,0,0,43,21123,0,0,0,0,56,10471,8,16,0,0,0,0,0,0,0,0,0,0,0,0,15,15
x2.xlsx,13554,22601,18070,97,68,71,52,adpt (2):A40,3,adpt (2):A40,3,0,0,52,18070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x3s4iqs9vc.06.2018.xlsx,4350,18496,19580,20,18,20,18,例:D922,3,例:H73,2,0,0,18,19580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xAll_data_regions_device_forecasts.xlsx,1318,2709,1473,387,312,130,102,YoY:G58,5,YoY:A23,1,0,0,101,1468,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xDAVID.PARRAxIVANPINZON_salarios.xlsx,11681,12878,10880,184,142,165,123,NOV TURNOS:F31,7,NOV TURNOS:F42,7,0,0,104,10839,0,0,0,0,2,5,14,28,0,0,0,0,0,0,0,0,1,6,0,0,2,2
xi086IOnSDGhWx4SynXg_StandardNormalDistribution-1569042786247.xlsx,176,348,418,348,418,50,35,PDF(ProbabilityDistributionFunc:N10,23,PDF(ProbabilityDistributionFunc:S4,21,2,40,9,128,0,0,0,0,10,202,0,0,3,6,0,0,0,0,0,0,1,2,0,0,10,10
Xiaomi India Case.xlsx,388857,561664,518463,70,75,39,33,Data:G42801,30,Data:D44,6,3,6,13,518403,0,0,0,0,13,47,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,3
